id,age,market_value,total_matches,primary_position_percent,secondary_position_percent,third_position_percent,height,weight,goals,goals_avg,non_penalty_goal,non_penalty_goal_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,xg_shot,xg_shot_avg,touch_in_box_avg,assists,assists_avg,xg_assist,xg_assist_avg,key_passes_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,deep_completed_pass_avg,deep_completed_cross_avg,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,passes_to_final_third_avg,accurate_passes_to_final_third_percent,through_passes_avg,successful_through_passes_percent,smart_passes_avg,accurate_smart_passes_percent,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,accelerations_avg,progressive_run_avg,duels_avg,duels_won,offensive_duels_avg,offensive_duels_won,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,successful_defensive_actions_avg,tackle_avg,possession_adjusted_tackle,interceptions_avg,possession_adjusted_interceptions,shot_block_avg,fouls_avg,foul_suffered_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,progressive_pass_avg,successful_progressive_pass_percent,vertical_passes_avg.1,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent,successful_attacking_actions_avg,minutes_on_field,name,birth_date,primary_position,current_team_name,league,n_leagues,full_name,birth_day,birth_country_code,birth_country_name,passport_country_codes,passport_country_names,current_team_logo,current_team_color,last_club_name,contract_expires,on_loan,positions,secondary_position,third_position,foot,low_minutes_flag,accurate_pass_avg,accurate_crosses_avg,accurate_progressive_pass_avg,dribble_efficiency,real_progression,duels_won_avg,aerial_duels_won_avg,positions_clean,main_position,market_value_str,direct_free_kick_taker,corner_taker,penalty_taker,shot_efficiency_avg
78553,35.0,2500000.0,10.0,53.0,38.0,0.0,185.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.25,0.05,0.38,0.38,0.0,0.0,51.05,89.26,17.21,83.52,4.16,100.0,20.99,93.69000000000001,47.65,92.46,2.84,46.67,18.95,30.75,0.57,0.19,1.51,37.5,5.48,72.41,0.19,100.0,0.19,0.0,0.57,33.33,0.0,0.0,0.57,33.33,0.0,0.57,100.0,0.0,0.76,13.24,58.57,1.13,66.67,7.94,59.52,2.27,66.67,8.7,0.19,0.23,3.78,4.55,0.38,1.13,0.19,1.0,0.19,0.0,0.0,7.18,86.84,20.99,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.76,,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,476,Rafael Tolói,1990-10-10,LCB3,São Paulo,SerieA,1,Rafael Tolói,1990-10-10,BRA,Brazil,BRA|ITA,Brazil|Italy,https://cdn5.wyscout.com/photos/team/public/243_120x120.png,FF0000,São Paulo,2026-12-31,False,LCB3|RCB3,RCB3,,right,True,45.56723,0.18998099999999998,6.235112,0.57,7.9399999999999995,7.754668000000001,1.513409,"['LCB3', 'RCB3']",CB,€2.5M,False,False,False,0.0
78882,35.0,400000.0,1.0,100.0,0.0,0.0,188.0,84.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,24.15,45.59,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.46,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,100.0,0.02,,0.02,,,,,,,,,0.0,0.0,,100,K. Johnsson,1990-01-28,GK,Strasbourg,Ligue 1,1,Karl-Johan Johnsson,1990-01-28,SWE,Sweden,SWE,Sweden,https://cdn5.wyscout.com/photos/team/public/g898_120x120.png,0f3078,Strasbourg,2026-06-30,False,GK,,,right,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['GK'],GK,€400K,False,False,False,0.0
79495,32.0,30000000.0,26.0,100.0,0.0,0.0,192.0,94.0,10.0,0.4,8.0,0.32,1.0,0.04,48.0,1.94,35.42,20.833,11.23,0.45,4.0,3.0,0.11999999999999998,2.44,0.1,0.4799999999999999,0.85,0.0,0.0,13.04,75.85,2.18,51.85,4.0,90.91,3.75,77.42,12.19,78.81,0.36,55.56,13.63,10.3,1.09,0.04,0.69,64.71,0.93,47.83,0.11999999999999998,33.33,0.16,25.0,0.4799999999999999,16.67,0.16,0.0,0.32,25.0,0.0,1.29,59.379999999999995,0.11999999999999998,0.61,18.61,30.37,9.89,26.94,1.53,39.47,3.19,43.04,1.65,0.16,0.22999999999999998,0.89,1.29,0.08,1.41,1.01,3.0,0.11999999999999998,0.0,0.0,0.89,81.82,3.75,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.04,0.04,0.0,0.0,3.0,66.667,1.57,2230,R. Lukaku,1993-05-13,CF,Napoli,SerieA,1,Romelu Menama Lukaku Bolingoli,1993-05-13,BEL,Belgium,BEL|COD,Belgium|Congo DR,https://cdn5.wyscout.com/photos/team/public/83_120x120.png,4ea1e1,Napoli,2027-06-30,False,CF,,,left,False,9.890839999999999,0.080016,0.728198,0.766002,1.5,5.651857,1.372976,['CF'],FW,€30.0M,False,False,True,-0.04999999999999999
79513,34.0,100000.0,6.0,45.0,30.0,14.0,181.0,73.0,0.0,0.0,0.0,,0.0,,1.0,,,0.0,0.05,0.0,,0.0,0.0,0.1,,0.0,,,,0.0,0.0,,,,,,,,,,,13.9,14.18,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,137,Zé Manuel,1990-10-23,LW,UD Oliveirense,Liga Portuguesa,1,José Manuel Silva Oliveira,1990-10-23,PRT,Portugal,PRT,Portugal,https://cdn5.wyscout.com/photos/team/public/g1740_120x120.png,FF0000,UD Oliveirense,2025-06-30,False,LW|LWF|RW,LWF,RW,right,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['LW', 'LWF', 'RW']",LW,€100K,False,False,False,0.0
81305,34.0,3500000.0,26.0,50.0,31.0,0.0,178.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.25,25.0,0.0,0.33,0.02,0.75,0.0,0.0,1.22,0.08,0.31,0.94,0.13,0.05999999999999999,56.68999999999999,90.85,16.63,80.83,8.94,95.8,20.38,95.09,52.31000000000001,94.03,3.63,53.45,15.25,25.76,1.13,0.38,2.31,62.16,6.630000000000001,82.08,0.75,58.33,0.31,60.0,0.75,50.0,0.25,50.0,0.38,33.33,0.13,0.88,57.14,0.13,1.69,10.31,41.21,2.9400000000000004,34.04,4.75,50.0,1.06,17.65,6.880000000000001,0.25,0.32,4.25,5.47,0.31,1.19,0.19,4.0,0.25,0.0,0.0,7.44,77.31,20.38,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.56,,,0.5,0.0,0.0,1.06,0.0,0.0,1.13,1440,K. Kampl,1990-10-09,LCMF,RB Leipzig,Bundesliga,1,Kevin Kampl,1990-10-09,DEU,Germany,DEU|SVN,Germany|Slovenia,https://cdn5.wyscout.com/photos/team/public/3724_120x120.png,ff0000,RB Leipzig,2026-06-30,False,LCMF|RCMF,RCMF,,right,False,51.50286499999999,0.375,5.751864,0.5028320000000001,9.13,4.248751,0.18709,"['LCMF', 'RCMF']",MF,€3.5M,False,True,False,-0.02
83992,34.0,5000000.0,33.0,49.0,10.0,0.0,177.0,73.0,8.0,0.26,5.0,0.16,0.0,0.0,59.0,1.92,42.37,13.558999999999997,10.68,0.35,3.29,7.0,0.23,4.96,0.16,0.42,1.4,0.07,0.03,37.38,81.06,8.87,73.53,9.26,92.25,11.29,76.59,32.26,87.26,2.48,56.58,16.4,26.830000000000002,1.17,0.88,3.1,54.74,3.82,78.63,0.42,53.85,0.23,57.14,2.71,30.12,1.57,29.169999999999998,1.14,31.43,0.59,2.12,53.85,0.1,1.3,9.53,38.36,5.25,40.99,1.66,54.9,1.27,25.639999999999997,2.32,0.03,0.04,1.37,1.76,0.13,0.33,0.65,3.0,0.1,0.0,0.0,5.28,72.84,11.29,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.36,,,0.55,0.07,0.0,1.8600000000000003,3.0,100.0,2.9,2759,A. Kramarić,1991-06-19,AMF,Hoffenheim,Bundesliga,1,Andrej Kramarić,1991-06-19,HRV,Croatia,HRV,Croatia,https://cdn5.wyscout.com/photos/team/public/337_120x120.png,088dde,Hoffenheim,,False,AMF|LW,LW,,right,False,30.300228,0.8162520000000001,3.8459520000000005,1.14162,6.58,3.6557079999999997,0.325628,"['AMF', 'LW']",AM,€5.0M,False,True,True,-0.08999999999999997
84284,33.0,450000.0,5.0,83.0,16.0,0.0,193.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21,0.0,0.0,0.44,0.09,0.84,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,49.0,93.99000000000001,12.2,79.31,3.5700000000000003,100.0,29.65,98.58,45.84,96.79,3.15,53.33,21.49,32.33,0.21,0.0,0.21,0.0,2.73,76.92,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.42,10.93,50.0,1.05,20.0,5.26,76.0,3.36,25.0,8.2,0.42,0.56,3.7900000000000005,5.05,0.84,0.42,0.63,2.0,0.42,0.0,0.0,4.21,65.0,29.65,0.0,,0.0,,0.0,0.0,0.0,0.0,,,2.73,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428,N. Maksimović,1991-11-25,RCB,Unknown team,Ligue 1,1,Nikola Maksimović,1991-11-25,SER,Serbia,SER,Serbia,,,Montpellier,,False,RCB|CB,CB,,right,True,46.0551,0.0,2.7365,0.0,4.63,5.465,0.84,"['RCB', 'CB']",CB,€450K,False,False,False,-0.09
85043,36.0,800000.0,13.0,41.0,36.0,0.0,186.0,76.0,1.0,0.11,1.0,0.11,0.0,0.0,9.0,0.9699999999999999,22.22,11.111,0.8,0.08999999999999998,0.75,0.0,0.0,0.25,0.03,0.11,0.32,0.0,0.0,50.85,84.18,20.38,74.74,6.009999999999999,98.20999999999998,18.24,90.0,44.09,90.02,6.440000000000001,46.67000000000001,19.24,34.22,0.75,0.11,2.25,33.33,9.55,73.03,0.9699999999999999,22.22,0.43,50.0,0.32,33.33,0.21,50.0,0.11,0.0,0.11,0.54,40.0,0.0,0.43,13.09,49.18,4.08,44.74,5.47,60.78,1.07,40.0,9.33,0.21,0.26,5.79,7.04,0.43,1.3899999999999997,0.9699999999999999,3.0,0.32,0.0,0.0,8.58,77.5,18.24,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.32,,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,839,M. Badelj,1989-02-25,DMF,Unknown team,SerieA,1,Milan Badelj,1989-02-25,HRV,Croatia,HRV,Croatia,,,Genoa,,False,DMF|RDMF,RDMF,,right,False,42.805530000000005,0.106656,6.649500000000001,0.21600000000000003,9.01,6.437662,0.42800000000000005,"['DMF', 'RDMF']",DMF,€800K,False,False,False,0.020000000000000018
85098,33.0,5500000.0,23.0,35.0,11.0,10.0,176.0,72.0,1.0,0.06,1.0,0.06,0.0,0.0,7.0,0.43000000000000005,42.86,14.286,1.55,0.09,2.57,1.0,0.06,2.27,0.14,0.55,1.35,0.0,0.06,45.92,83.89,13.39,69.86,11.489999999999998,96.81,11.920000000000002,89.23,41.58,87.21,3.36,54.55,15.11,21.18,1.41,0.49,2.38,69.23,5.01,69.51,0.67,63.64,0.06,0.0,1.16,42.11,0.12,0.0,0.98,43.75,0.18,0.8600000000000001,64.29,0.24,1.04,14.06,48.26,5.44,33.71,5.38,75.0,1.1,5.56,6.539999999999999,0.0,0.0,2.51,3.35,0.18,0.67,0.92,1.0,0.06,0.0,0.0,5.69,74.19,11.920000000000002,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.49,,,0.55,0.0,0.0,1.4700000000000002,0.0,0.0,1.22,1472,M. Götze,1992-06-03,AMF,Eintracht Frankfurt,Bundesliga,1,Mario Götze,1992-06-03,DEU,Germany,DEU,Germany,https://cdn5.wyscout.com/photos/team/public/9_120x120.png,bc271a,Eintracht Frankfurt,2026-06-30,False,AMF|RW|LCMF3,RW,LCMF3,right,False,38.522288,0.4884759999999999,4.221411,0.5528940000000001,6.73,6.785356,0.06116,"['AMF', 'RW', 'LCMF3']",AM,€5.5M,False,True,False,-0.03
85154,34.0,1800000.0,1.0,100.0,0.0,0.0,182.0,74.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,42.16,49.4,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,7.0,,1.0,100.0,1.03,,1.03,,,,,,,,,0.0,0.0,,93,Aitor Fernández,1991-05-03,GK,Osasuna,LaLiga,1,Aitor Fernández Abarisketa,1991-05-03,ESP,Spain,ESP,Spain,https://cdn5.wyscout.com/photos/team/public/48_120x120.png,d42d29,Osasuna,2027-06-30,False,GK,,,right,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['GK'],GK,€1.8M,False,False,False,0.0
85786,32.0,28000000.0,36.0,100.0,0.0,0.0,188.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,15.31,91.3,6.79,82.22,0.03,100.0,7.97,99.05,11.19,98.43,4.07,72.84,28.59,43.16,0.0,0.0,0.05,0.0,0.5799999999999998,56.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,69.23,0.08000000000000002,66.67,0.05,50.0,0.2,75.0,1.11,0.03,0.03,1.06,1.38,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,0.0,3.42,74.26000000000002,7.97,34.0,0.85,113.0,2.84,13.0,69.91,33.52,0.84,-0.48,-0.012,0.03,1.31,0.2,,,,0.0,0.0,0.0,0.0,3580,J. Oblak,1993-01-07,GK,Atlético Madrid,LaLiga,1,Jan Oblak,1993-01-07,SVN,Slovenia,SVN,Slovenia,https://cdn5.wyscout.com/photos/team/public/47_120x120.png,d6260b,Atlético Madrid,2028-06-30,False,GK,,,right,False,13.97803,0.0,2.5396920000000005,0.0,3.42,0.22845900000000005,0.15,['GK'],GK,€28.0M,False,False,False,0.0
86404,34.0,3500000.0,30.0,41.0,15.0,14.0,187.0,81.0,2.0,0.08,1.0,0.04,0.0,0.0,28.0,1.07,32.14,7.143,2.31,0.09,0.27,1.0,0.04,0.79,0.03,0.11,0.31,0.0,0.04,40.04,89.9,12.21,76.88,4.27,95.54,18.36,96.67,36.87,94.1,2.98,42.31,18.05,37.08,0.27,0.04,0.53,64.29,3.93,67.96,0.31,25.0,0.04,0.0,0.19,20.0,0.15,0.0,0.04,100.0,0.08,0.27,57.14,0.0,0.57,10.8,57.60000000000001,1.26,60.61,4.85,56.69,2.6,58.82,6.87,0.31,0.4,3.82,4.95,0.34,0.88,0.5,5.0,0.19,0.0,0.0,4.58,62.5,18.36,0.0,,0.0,,0.0,0.0,0.0,0.0,,,1.83,,,0.38,0.23,33.33,0.53,1.0,100.0,0.53,2358,N. Gudelj,1991-11-16,LCB,Sevilla,LaLiga,1,Nemanja Gudelj,1991-11-16,SER,Serbia,SER|NLD,Serbia|Netherlands,https://cdn5.wyscout.com/photos/team/public/44_120x120.png,d22d28,Sevilla,2026-06-30,False,LCB|RDMF|LDMF,RDMF,LDMF,right,False,35.99596,0.038,2.8625,0.15427800000000003,5.15,6.220800000000001,1.5293200000000002,"['LCB', 'RDMF', 'LDMF']",CB,€3.5M,True,True,True,-0.009999999999999995
87653,34.0,9000000.0,20.0,100.0,0.0,0.0,175.0,73.0,13.0,0.8,8.0,0.49000000000000005,0.0,0.0,39.0,2.39,71.79,33.333,10.83,0.66,4.6,1.0,0.06,1.57,0.1,0.61,0.74,0.0,0.18,21.53,73.5,4.29,64.29,4.91,82.5,6.07,70.71,18.9,76.62,1.17,57.89,14.740000000000002,20.58,0.9800000000000001,0.74,1.35,68.18,1.84,80.0,0.18,33.33,0.06,0.0,1.5300000000000002,48.0,0.55,44.44,0.8599999999999999,50.0,0.12,1.7800000000000002,65.52,0.0,0.37,15.15,37.65,7.4799999999999995,43.44,3.62,38.98,2.21,25.0,3.1899999999999995,0.0,0.0,1.7800000000000002,2.66,0.25,1.9,1.35,4.0,0.25,0.0,0.0,2.39,53.85,6.07,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.06,0.06,0.0,0.0,5.0,100.0,3.62,1467,A. Lacazette,1991-05-28,CF, NEOM,Ligue 1,1,Alexandre Lacazette,1991-05-28,FRA,France,FRA|GDL,France|Guadeloupe,https://cdn5.wyscout.com/photos/team/public/g16976_120x120.png,, NEOM,,False,CF,,,right,False,15.824550000000002,0.7344000000000002,1.287015,1.166256,2.7600000000000002,5.703975000000001,0.5525,['CF'],FW,€9.0M,False,False,True,0.14
87812,35.0,3500000.0,14.0,39.0,24.0,16.0,171.0,68.0,1.0,0.10999999999999999,1.0,0.10999999999999999,0.0,0.0,23.0,2.64,21.74,4.348,2.43,0.28,3.56,1.0,0.10999999999999999,2.47,0.28,0.4600000000000001,2.18,0.0,0.0,57.74,85.88,12.51,77.98,15.5,95.56000000000002,17.56,85.62,53.27,89.87,1.26,36.36,15.079999999999998,12.5,1.95,1.26,4.71,51.21999999999999,4.59,77.5,0.57,40.0,0.23000000000000004,0.0,3.3300000000000005,37.93,0.69,66.67,2.64,30.43,0.23000000000000004,3.44,63.33,0.34,3.1,18.71,53.99,8.27,55.56,8.04,58.56999999999999,0.8,42.86,7.23,0.34,0.65,2.18,4.13,0.0,1.15,1.8400000000000003,1.0,0.10999999999999999,0.0,0.0,7.81,88.23999999999998,17.56,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.10999999999999999,,,1.15,0.10999999999999999,0.0,2.64,0.0,0.0,4.02,784,R. Cabella,1990-03-08,RAMF,Olympiacos Piraeus,Ligue 1,1,Rémy Cabella,1990-03-08,FRA,France,FRA|ITA,France|Italy,https://cdn5.wyscout.com/photos/team/public/429_120x120.png,d03732,Olympiacos Piraeus,,False,RAMF|AMF|LAMF,AMF,LAMF,right,False,49.587112,1.2630690000000002,6.891543999999998,2.178552,10.91,10.101529000000001,0.34288,"['RAMF', 'AMF', 'LAMF']",RW,€3.5M,False,True,False,-0.17000000000000004
88146,34.0,1000000.0,19.0,97.0,0.0,0.0,180.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.21,0.0,0.0,0.030000000000000002,0.0,0.48000000000000004,0.0,0.0,0.44,0.030000000000000002,0.14,0.28,0.07,0.0,30.0,79.82,12.32,68.16,6.19,98.89,8.12,82.2,23.53,90.06,4.68,45.59,20.44,30.29,0.48000000000000004,0.69,2.34,41.18,5.57,67.9,0.41,50.0,0.0,0.0,1.86,37.04,0.0,0.0,1.79,34.62,0.28,0.8299999999999998,66.67,0.14,0.62,12.659999999999998,52.72,1.65,50.0,7.29,57.55,1.86,37.04,7.5,0.28,0.39,3.03,4.29,0.28,1.17,0.62,4.0,0.28,0.0,0.0,6.06,69.32,8.12,0.0,,0.0,,0.0,0.0,0.0,0.0,,,1.38,,,0.07,0.0,0.0,0.07,0.0,0.0,1.24,1308,A. Smith,1991-04-29,RB,Bournemouth,Premier League,1,Adam Smith,1991-04-29,XEN,England,XEN,England,https://cdn5.wyscout.com/photos/team/public/1173_120x120.png,e75556,Bournemouth,2026-06-30,False,RB,,,right,False,23.945999999999998,0.688944,4.200792,0.553361,6.68,6.674351999999999,0.688944,['RB'],RB,€1.0M,False,True,False,0.0
88227,35.0,2000000.0,7.0,48.0,29.0,14.0,188.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.20000000000001,86.40000000000002,15.26,74.03,2.38,91.67,23.79,94.17,39.25,89.39,5.95,66.67,21.74,36.23,0.0,0.0,0.20000000000000004,0.0,3.96,60.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,11.300000000000002,56.14,1.39,42.86,4.96,60.0,3.17,56.25,8.33,0.99,1.3999999999999997,4.36,6.17,1.39,0.5900000000000001,0.79,1.0,0.20000000000000004,0.0,0.0,7.33,62.16,23.79,0.0,,0.0,,0.0,0.0,0.0,0.0,,,1.39,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,C. Dawson,1990-05-06,CB,Unknown team,Premier League,1,Craig Dawson,1990-05-06,XEN,England,XEN,England,,,Wolverhampton Wanderers,,False,CB|LCB3|LCB,LCB3,LCB,right,True,39.05280000000002,0.0,4.556328,0.0,7.53,6.343820000000002,1.783125,"['CB', 'LCB3', 'LCB']",CB,€2.0M,False,False,False,0.0
88291,34.0,900000.0,32.0,85.0,0.0,0.0,181.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.39,15.38,0.0,1.02,0.03,0.78,0.0,0.0,1.13,0.03,0.18,0.45,0.06,0.03,39.79,77.73,17.57,68.78,5.46,97.79,11.54,80.16,32.34,86.49,4.64,44.81,20.75,36.99,0.42,0.99,3.26,40.74,6.389999999999999,58.49,0.48,31.25,0.03,0.0,2.9199999999999995,31.96,0.03,100.0,2.89,31.25,0.36,0.9,66.67,0.3,1.75,10.64,57.21999999999999,2.35,58.96999999999999,5.49,59.89,1.3,53.49,7.69,0.63,0.76,3.7699999999999996,4.52,0.09,0.9,0.75,5.0,0.15,0.0,0.0,9.31,71.2,11.54,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.51,,,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2986,L. Nego,1991-01-15,RB,Le Havre,Ligue 1,1,Loïc Nego,1991-01-15,FRA,France,FRA|HUN,France|Hungary,https://cdn5.wyscout.com/photos/team/public/556_120x120.png,0000FF,Le Havre,2026-06-30,False,RB,,,right,False,30.928767000000004,0.9332319999999998,6.62872,0.60003,11.06,6.088208,0.69537,['RB'],RB,€900K,False,False,False,-0.03
88292,33.0,200000.0,16.0,69.0,17.0,0.0,190.0,85.0,2.0,0.13,2.0,0.13,0.0,0.0,9.0,0.57,33.33,22.222,1.97,0.12,0.94,0.0,0.0,1.2,0.08,0.13,0.25,0.0,0.0,38.04,89.74,13.79,78.54,1.83,93.1,18.58,97.29,35.46,93.78,2.52,35.0,18.81,22.58,0.25,0.0,0.25,25.0,2.83,60.0,0.19,33.33,0.06,100.0,0.06,0.0,0.0,0.0,0.06,0.0,0.06,0.38,83.33,0.13,0.57,11.53,55.74,1.07,70.59,4.28,63.24,4.53,50.0,8.69,0.5,0.65,5.48,7.090000000000001,0.69,0.38,0.82,3.0,0.19,0.0,0.0,3.6499999999999995,60.34,18.58,0.0,,0.0,,0.0,0.0,0.0,0.0,,,1.2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1429,V. Sasso,1991-02-16,RCB,Dunkerque,Liga Portuguesa,1,Vincent Sasso,1991-02-16,FRA,France,FRA,France,https://cdn5.wyscout.com/photos/team/public/g5582_120x120.png,0000FF,Dunkerque,,False,RCB|LCB,LCB,,right,False,34.137096,0.0,2.20241,0.316654,4.22,6.426822,2.265,"['RCB', 'LCB']",CB,€200K,False,False,False,0.010000000000000009
89009,33.0,13000000.0,27.0,94.0,0.0,0.0,180.0,66.0,4.0,0.38,4.0,0.38,2.0,0.19,17.0,1.63,64.71,23.529,3.34,0.32,3.55,0.0,0.0,0.59,0.06,0.0,0.58,0.0,0.0,9.4,68.37,1.06,27.27,3.17,81.82,2.49,73.08,8.92,69.89,0.0,0.0,12.12,0.0,0.1,0.19,0.29,0.0,0.86,77.78,0.0,0.0,0.0,0.0,0.48,40.0,0.1,100.0,0.38,25.0,0.1,1.34,42.86,0.19,0.67,20.44,22.54,8.35,17.24,2.4,48.0,4.41,17.39,2.11,0.0,0.0,0.96,1.26,0.1,0.77,0.67,1.0,0.1,0.0,0.0,0.86,44.44,2.49,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.82,938,C. Wilson,1992-02-27,CF,West Ham United,Premier League,1,Callum Wilson,1992-02-27,XEN,England,XEN,England,https://cdn5.wyscout.com/photos/team/public/27_120x120.png,732e39,West Ham United,,False,CF,,,right,False,6.426780000000001,0.192,0.38218399999999997,0.5743240000000001,1.53,4.607176,0.7668990000000001,['CF'],FW,€13.0M,False,False,False,0.06
89739,33.0,7000000.0,39.0,100.0,0.0,0.0,188.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.02,0.05,0.07,0.0,0.0,12.84,76.13,9.59,69.25,0.0,0.0,2.81,98.35,4.06,98.29,8.73,66.22,41.74,51.55,0.07,0.0,0.16,42.86,3.51,61.59,0.33,64.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.65,82.14,0.05,100.0,0.02,0.0,0.46,90.0,0.67,0.0,0.0,0.67,0.78,0.0,0.02,0.14,3.0,0.07,0.0,0.0,6.78,81.51,2.81,56.0,1.3,193.0,4.48,10.0,70.98,59.59,1.38,3.59,0.083,0.0,1.53,0.46,,,,0.0,0.0,0.0,0.0,3876,M. Sels,1992-02-26,GK,Nottingham Forest,Premier League,1,Matz Willy Els Sels,1992-02-26,BEL,Belgium,BEL,Belgium,https://cdn5.wyscout.com/photos/team/public/1113_120x120.png,FF0000,Nottingham Forest,2027-06-30,False,GK,,,right,False,9.775091999999999,0.0,5.526378000000001,0.0,6.8,0.5339100000000001,0.414,['GK'],GK,€7.0M,False,False,False,0.0
